@timestamp,_id,_index,_score,_type,source,container_id,log,container_name,plugin_id,message,anomaly_delay
2020-09-25 11:50:56,AXTFGn1iSpdLS7ojgQTf,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Received login request,/microservices_front-end,,,1
2020-09-25 11:50:56,AXTFGn1iSpdLS7ojgQTs,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,[0mGET /login [32m200 [0m36.623 ms - 13[0m,/microservices_front-end,,,1
2020-09-25 11:50:56,AXTFGn1iSpdLS7ojgQTt,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Attempting to delete cart for user: 57a98d98e4b00679b4a830b2,/microservices_front-end,,,1
2020-09-25 11:50:56,AXTFGn1iSpdLS7ojgQTr,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Sent cookies.,/microservices_front-end,,,1
2020-09-25 11:50:56,AXTFGn1iSpdLS7ojgQTo,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,"  address: '172.18.0.9',",/microservices_front-end,,,1
2020-09-25 11:50:56,AXTFGn1iSpdLS7ojgQTm,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,"  errno: 'ECONNREFUSED',",/microservices_front-end,,,1
2020-09-25 11:50:56,AXTFGn1iSpdLS7ojgQTk,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,{ [Error: connect ECONNREFUSED 172.18.0.9:80],/microservices_front-end,,,1
2020-09-25 11:50:56,AXTFGn1iSpdLS7ojgQTj,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Merging carts for customer id: 57a98d98e4b00679b4a830b2 and session id: 0FJ07237st6JwO6gkSWbrrb33GuWuQJ_,/microservices_front-end,,,1
2020-09-25 11:50:56,AXTFGnlkSpdLS7ojgQTF,logstash-2020.09.25,1.0,fluentd,stderr,6f670c5963d84809c633635f33e74e0c26ad3db863c92d5d28ada1d1d5f535e2,ts=2020-09-25T11:50:56Z caller=logging.go:36 method=List tags= order=id pageNum=1 pageSize=10 result=9 err=null took=12.246316ms,/microservices_catalogue,,,1
2020-09-25 11:50:56,AXTFGmlfSpdLS7ojgQOD,logstash-2020.09.25,1.0,fluentd,stdout,478e6a31e30c59994c5398c718177c0aa2baf89fa3b236efeda384f9c2fad534,"2020-09-25 11:50:56.365  WARN [shipping,,,] 6 --- [           main] o.s.c.a.ConfigurationClassPostProcessor  : Cannot enhance @Configuration bean definition 'refreshScope' since its singleton instance has been created too early. The typical cause is a non-static @Bean method with a BeanDefinitionRegistryPostProcessor return type: Consider declaring such methods as 'static'.",/microservices_shipping,,,1
2020-09-25 11:50:56,AXTFGmFGSpdLS7ojgQKd,logstash-2020.09.25,1.0,fluentd,stdout,57552172a06015d6d642c6a94371ee5fc5ae581624b74571370769a6714da00f,"2020-09-25 11:50:56.969  INFO [orders,,,] 6 --- [           main] o.s.cloud.context.scope.GenericScope     : BeanFactory id=25db8119-5d6f-367e-84c5-6fabdc42a9e4",/microservices_orders,,,1
2020-09-25 11:50:56,AXTFGmFGSpdLS7ojgQKc,logstash-2020.09.25,1.0,fluentd,stdout,57552172a06015d6d642c6a94371ee5fc5ae581624b74571370769a6714da00f,"2020-09-25 11:50:56.398  WARN [orders,,,] 6 --- [           main] o.s.c.a.ConfigurationClassPostProcessor  : Cannot enhance @Configuration bean definition 'refreshScope' since its singleton instance has been created too early. The typical cause is a non-static @Bean method with a BeanDefinitionRegistryPostProcessor return type: Consider declaring such methods as 'static'.",/microservices_orders,,,1
2020-09-25 11:50:56,AXTFGl0tSpdLS7ojgQIg,logstash-2020.09.25,1.0,fluentd,stdout,1be7143012d42448ea872ebb898be94d704a91766751d17d9edafa628ff43947,"2020-09-25 11:50:56.228  INFO [carts,,,] 6 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.sleuth.instrument.async.AsyncDefaultAutoConfiguration$DefaultAsyncConfigurerSupport' of type [class org.springframework.cloud.sleuth.instrument.async.AsyncDefaultAutoConfiguration$DefaultAsyncConfigurerSupport$$EnhancerBySpringCGLIB$$2cb0e9ff] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)",/microservices_carts,,,1
2020-09-25 11:50:56,AXTFGn1iSpdLS7ojgQTq,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,Carts merged.,/microservices_front-end,,,1
2020-09-25 11:50:56,AXTFGn1iSpdLS7ojgQTl,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,"  code: 'ECONNREFUSED',",/microservices_front-end,,,1
2020-09-25 11:50:56,AXTFGn1iSpdLS7ojgQTh,logstash-2020.09.25,1.0,fluentd,stdout,dfec4a4e351c6ba2f8488296b8fb2db319b88bb468254f0eeca9cb48a880d325,,/microservices_front-end,,,1
